BrokerID,BrokerName,ClientID,ClientName,ClientAlternate,EIN,BillingStartDate,Active,ClientDivisionID,ClientDivisionName,DivisionName
163,# BSWIFT - Peter Evanouskas,373,Acelero Inc.--Terminated 09-30-2021,BENACELRO,300077025,20170601,Active,543,,Nevada
163,# BSWIFT - Peter Evanouskas,373,Acelero Inc.--Terminated 09-30-2021,BENACELRO,300077025,20170601,Active,542,,Northeast
163,# BSWIFT - Peter Evanouskas,373,Acelero Inc.--Terminated 09-30-2021,BENACELRO,300077025,20170601,Active,749,,Puerto Rico
163,# BSWIFT - Peter Evanouskas,597,AG Partners,BENAGPART,411833687,20190101,Active,872,,AG Partners
163,# BSWIFT - Peter Evanouskas,597,AG Partners,BENAGPART,411833687,20190101,Active,957,,AGP
163,# BSWIFT - Peter Evanouskas,597,AG Partners,BENAGPART,411833687,20190101,Active,1154,,WAS1
163,# BSWIFT - Peter Evanouskas,597,AG Partners,BENAGPART,411833687,20190101,Active,1155,,WWN1
163,# BSWIFT - Peter Evanouskas,411,Carr Properties,BENCARR,202552269,20171001,Active,596,,Carr Properties
163,# BSWIFT - Peter Evanouskas,392,Eastlake Church,BENELAKES,330565679,20170701,Active,564,,Eastlake Church
163,# BSWIFT - Peter Evanouskas,666,Master Meter Inc,BENMMETER,751739575,20190401,Active,962,,GB1C
163,# BSWIFT - Peter Evanouskas,666,Master Meter Inc,BENMMETER,751739575,20190401,Active,963,,IB1C
163,# BSWIFT - Peter Evanouskas,666,Master Meter Inc,BENMMETER,751739575,20190401,Active,961,,Master Meter Inc
163,# BSWIFT - Peter Evanouskas,270,Morris Animal Inn Inc,BENMORRIS,222200698,20161001,Active,362,,Morris Animal Inn Inc
163,# BSWIFT - Peter Evanouskas,622,Pella Regional Health Center,BENPELLAH,420842204,20190101,Active,900,,Pella Regional Health Center
163,# BSWIFT - Peter Evanouskas,559,Tharanco Group LLC,BENTHRNCO,270636439,20180601,Active,1497,,109614
163,# BSWIFT - Peter Evanouskas,559,Tharanco Group LLC,BENTHRNCO,270636439,20180601,Active,951,,49042
163,# BSWIFT - Peter Evanouskas,559,Tharanco Group LLC,BENTHRNCO,270636439,20180601,Active,803,,Tharanco Group LLC
163,# BSWIFT - Peter Evanouskas,453,Walsh Glass and Metal Incorporated_COBRA Term Effective 07/31/2021,BENWALSH,264185066,20171201,Active,657,,Walsh Glass and Metal Incorporated
163,# BSWIFT - Peter Evanouskas,26,Weiss Aug Company Inc,BENWEISS,221951115,20101001,Active,122,,"JK Tool & Die, Inc."
163,# BSWIFT - Peter Evanouskas,26,Weiss Aug Company Inc,BENWEISS,221951115,20101001,Active,20,,Weiss-Aug Co. Inc
85,# EDI FILE OTHER,989,"Affordable Engineering Services, Inc.",BEN9AFENG,593812042,20210101,Active,1520,,"Affordable Engineering Services, Inc."
85,# EDI FILE OTHER,989,"Affordable Engineering Services, Inc.",BEN9AFENG,593812042,20210101,Active,1521,,California Corporate
85,# EDI FILE OTHER,989,"Affordable Engineering Services, Inc.",BEN9AFENG,593812042,20210101,Active,1522,,California Union
85,# EDI FILE OTHER,680,"AMSYS INNOVATIVE SOLUTIONS, LLC",BEN9AMSYS,205107878,20190501,Active,981,,"AMSYS INNOVATIVE SOLUTIONS, LLC"
85,# EDI FILE OTHER,1128,Bainbridge Communities Management LLC,BENBCM,262952811,20210401,Active,1704,,Bainbridge Communities Management LLC
85,# EDI FILE OTHER,1128,Bainbridge Communities Management LLC,BENBCM,262952811,20210401,Active,1707,,CORPORATE
85,# EDI FILE OTHER,1128,Bainbridge Communities Management LLC,BENBCM,262952811,20210401,Active,1706,,STANDARD EMPLOYEE
85,# EDI FILE OTHER,1186,Bloom Engineering Company Inc.,BENBLOOMC,250938174,20210601,Active,1981,,Bloom Engineering Company Inc.
85,# EDI FILE OTHER,1161,Brilla College Preparatory Charter Schools,BENBRILLA,813081969,20210701,Active,1940,,Brilla College Preparatory Charter Schools
85,# EDI FILE OTHER,939,CroppMetcalfe Inc-COBRA Terming 12-31-21,BENCRPMET,541096144,20201001,Active,1355,,CroppMetcalfe Inc
85,# EDI FILE OTHER,939,CroppMetcalfe Inc-COBRA Terming 12-31-21,BENCRPMET,541096144,20201001,Active,1367,,CroppMetcalfe- Warrenton
85,# EDI FILE OTHER,1108,"CybeCys, Inc.",BEN9CYBEC,203282275,20210301,Active,1682,,"CybeCys, Inc."
85,# EDI FILE OTHER,1195,Data Computer Corporation of America,BENDATACO,521296143,20210601,Active,1990,,DCCA
85,# EDI FILE OTHER,620,"Denovo Administrative Services, LLC",BEN9DENOV,463878702,20181001,Active,898,,"Denovo Administrative Services, LLC"
85,# EDI FILE OTHER,986,EMM LOANS LLC,BENEMML,542070914,20210101,Active,1517,,EMM LOANS LLC
85,# EDI FILE OTHER,1174,"Eric Colbert & Associates, PC",BENERICCA,521580305,20210401,Active,1963,,"Eric Colbert & Associates, PC"
85,# EDI FILE OTHER,1305,"Global InfoTek, Inc.",BENGLOTEK,541791856,20211201,Active,2206,,"Global InfoTek, Inc."
85,# EDI FILE OTHER,938,Hardy Chevrolet Inc,BEN9HARDY,581480842,20201001,Active,1354,,Hardy Chevrolet Inc
85,# EDI FILE OTHER,971,Harrison Design Associates Inc.,BENHDA,582077818,20210101,Active,1448,,California
85,# EDI FILE OTHER,971,Harrison Design Associates Inc.,BENHDA,582077818,20210101,Active,1447,,East Coast
85,# EDI FILE OTHER,971,Harrison Design Associates Inc.,BENHDA,582077818,20210101,Active,1446,,Harrison Design Associates Inc.
85,# EDI FILE OTHER,573,Hollister Construction Service TERM EFF 2/28/2021,BENHOLLIS,743135404,20180701,Active,839,,Hollister Construction Services
85,# EDI FILE OTHER,953,"Housing Trust Group, LLC",BENHOUSE,205641453,20201001,Active,1374,,"Housing Trust Group, LLC"
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1741,,403A-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1742,,AAVA-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1743,,AAVA-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1744,,AAVA-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1746,,ACAK-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1747,,ADIS-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1748,,AFCL-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1749,,AFCL-NFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1750,,AFCP-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1751,,AJAB-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1897,,AMIC-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1753,,APOS-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1754,,ASPZ-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1755,,ASPZ-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1756,,ASPZ-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1757,,ASPZ-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2077,,ATCR-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1758,,ATLS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1759,,ATLS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1760,,ATLS-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1761,,ATNT-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1762,,ATNT-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1763,,ATNT-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2081,,AUES-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1764,,Bench
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2091,,BRDE-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1767,,CENT-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1768,,CENT-EFNCM
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1769,,CFRS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1770,,CFRS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1771,,CFRS-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1904,,CMAY-EFNCX
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2124,,COIC-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1775,,CORP-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1776,,CORP-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1777,,CORP-EFNCX
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1778,,CORP-EFNOD
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1779,,CORP-EFNOW
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1780,,CORP-EFNOX
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1781,,CORPEFNCXS
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1901,,CTOB-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1898,,CTOB-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1788,,ECC-LOA
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1791,,EXPATCOBRA
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1792,,GATM-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1793,,GHROCOBRA
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1794,,GHS3-EANO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1795,,GHS3-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1796,,GSAF-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1798,,HAFA-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1799,,HKIA-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1802,,HKIA-NFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1740,,"IAP Worldwide Services, Inc"
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1803,,JECS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1805,,JECS-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1806,,JECS-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1807,,JECS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1808,,JISS-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1809,,KPWC-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1814,,LOGW-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1815,,MATM-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1816,,MATM-NFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1817,,MCMC-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1818,,MCMC-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1820,,MCMC-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2155,,MidAtlantic-EFNC/EFUC/EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1822,,MU02-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1824,,NDTE-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1828,,NDTE-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1831,,NJOC-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1833,,PAXR-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1834,,PAXR-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1835,,PAXR-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1836,,PAXR-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1837,,PBSS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1838,,PBSS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1839,,PBSS-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1840,,PXSB-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1841,,PXSB-EFUC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1842,,QOSS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1843,,QOSS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1844,,R23E-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1845,,R23N-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1846,,RCMD-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2037,,SAND-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1847,,SBAT-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1848,,SEMA-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1849,,SEMA-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2204,,SFES-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2090,,SLOG-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1850,,SOGL-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1851,,SOGL-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1852,,SOUD-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1853,,SOUD-NFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1854,,SPA1-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1855,,SPAU-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1856,,SPC2-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1857,,SPC2-EFNOP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1858,,SPVA-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1859,,SPVI-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1860,,SPVI-EFNOP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1862,,SPVP-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1863,,SPVP-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2082,,SPVT-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1864,,SPVZ-EFNCM
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1865,,SPVZ-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1866,,SQSP-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1867,,SQSP-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1868,,SQSP-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1869,,STEC-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1870,,SWGR-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1871,,SWGR-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1890,,T6JV-EFECE
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1873,,T6JV-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1874,,T6JV-EFNCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1875,,T6JV-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1885,,T6JV-EFUCC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1884,,T6JV-EFUCL
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1883,,T6JV-EFUCP
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1882,,T6JV-EFUCS
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1881,,T6JV-EFUCT
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1880,,T6JV-EFUCX
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1878,,TFPX-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1877,,TICS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1876,,TINT-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,2062,,TINT2-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1812,,UNCK-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1813,,USFS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1819,,USFS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1821,,WPMS-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1830,,WPMS-EFSC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1823,,WWIR-EFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1832,,WWIR-NFNO
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1825,,YUMA-EFNC
85,# EDI FILE OTHER,1139,IAP Worldwide Services Inc,BEN9IAPWW,421628757,20210501,Active,1826,,YUMA-EFUC
85,# EDI FILE OTHER,1283,iWorks Corporation,BENIWORKS,202369374,20211201,Active,2147,,iWorks Corporation
85,# EDI FILE OTHER,932,Maschmeyer Concrete Company of Florida Inc.,BEN9MCCFL,311297217,20200901,Active,1347,,Maschmeyer Concrete Company of Florida Inc.
85,# EDI FILE OTHER,632,NP Inc,BEN9NPINC,650709224,20190101,Active,910,,NP Inc
85,# EDI FILE OTHER,741,Pennswood Village,BENPENNS,232021541,20190901,Active,1088,,Pennswood Village
85,# EDI FILE OTHER,1275,"Premiere, Inc.",BENPREMIE,721093639,20211101,Active,2133,,"Premiere, Inc."
85,# EDI FILE OTHER,1261,"Rapid DSP, LLC",BENRAPIDD,834696792,20211001,Active,2114,,"Rapid DSP, LLC"
85,# EDI FILE OTHER,955,Red Lion Home Care TERM EFF 11/30/2021,BEN9REDLN,475008249,20201201,Active,1388,,Red Lion Home Care
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1222,,DIRECT BILLING
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1179,,Elizabethtown Gas
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1178,,Elkton Gas
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1199,,ETG - Local 424
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1180,,Millennium Account Services
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1198,,SJG - 1293
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1197,,SJG - Local 76/95
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1183,,South Jersey Energy Solutions
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1181,,South Jersey Gas
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1156,,South Jersey Industries Inc.
85,# EDI FILE OTHER,791,South Jersey Industries Inc.,BENSJGASC,221901645,20200101,Active,1182,,South Jersey Industry Utilities
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1397,,Chemtech
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1398,,EMS
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1400,,GTC
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1402,,Pump Services
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1403,,Pump Solutions
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1404,,Pumps Equipment
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1405,,Sulzer Turbo Services Houston
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1396,,Sulzer US Holdings Inc.
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1406,,Tower Field Service (CA)
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1407,,Tower Field Service (US)
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1408,,Turbo New Orleans
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1399,,zINACTIVE 9/30/2021 GEKA
85,# EDI FILE OTHER,961,Sulzer US Holdings Inc.,BEN9SULZR,133950743,20201201,Active,1401,,zINACTIVE 9/30/2021 Mixpac
85,# EDI FILE OTHER,781,Transportation America,BEN9TRNAM,320127752,20191001,Active,1144,,"Super Nice STS, Inc."
85,# EDI FILE OTHER,781,Transportation America,BEN9TRNAM,320127752,20191001,Active,1143,,Transportation America
